"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"2415","sigma","40",0.25,0.22,0.109534576981521,0.298631629405795,0.209369591380165,0.212008544665699,0.119653033393237,40,15,0.22,0.119653033393237,"pooled"
"2416","rho","1",2.5748799414137,1,3.02207708280642,3.17029439222496,3.09674016929365,3.09602821272932,0.108488171261633,40,15,0.89175,0.106042795785349,"non_pooled"
"2417","rho","2",1.88743646142594,1,3.0281663823918,3.17209056319763,3.1015818098891,3.10006330001553,0.106159743156467,40,15,0.89175,0.106042795785349,"non_pooled"
"2418","rho","3",2.67327519694522,1,3.04788299369119,3.19725507616599,3.12379929480158,3.12147612981488,0.110921521131197,40,15,0.89175,0.106042795785349,"non_pooled"
"2419","rho","4",2.87970174500753,0.98,3.03814905970247,3.18244335797063,3.11242946812119,3.10850499094235,0.106490738612479,40,15,0.89175,0.106042795785349,"non_pooled"
"2420","rho","5",2.00043407500828,1,2.96925672339577,3.11143798707189,3.04217294288201,3.03852222324145,0.104369216384313,40,15,0.89175,0.106042795785349,"non_pooled"
"2421","rho","6",2.6233758695363,1,3.02832354477781,3.17188345732244,3.10146731238221,3.09846068389877,0.104610801173152,40,15,0.89175,0.106042795785349,"non_pooled"
"2422","rho","7",3.77404392768108,1,3.03337312371098,3.17082663388309,3.10330843938523,3.102250850443,0.104741675940137,40,15,0.89175,0.106042795785349,"non_pooled"
"2423","rho","8",2.72854518551806,1,3.0356676130876,3.18058954094613,3.10949942341704,3.10486868086421,0.106164435007138,40,15,0.89175,0.106042795785349,"non_pooled"
"2424","rho","9",2.26950495834723,1,3.00924729917387,3.14529239666887,3.08027137765083,3.07876390989436,0.104763323515768,40,15,0.89175,0.106042795785349,"non_pooled"
"2425","rho","10",2.71981146564593,1,3.0162353259399,3.17165355864345,3.09792691683804,3.0976815366398,0.111238195777862,40,15,0.89175,0.106042795785349,"non_pooled"
"2426","rho","11",2.40720489718788,1,3.02691411246658,3.17977873715346,3.10456069226978,3.10464983952023,0.109211652684561,40,15,0.89175,0.106042795785349,"non_pooled"
"2427","rho","12",2.42636109596577,1,3.02511621272632,3.16657728094878,3.09750469941106,3.09493991696162,0.104014214894203,40,15,0.89175,0.106042795785349,"non_pooled"
"2428","rho","13",2.6457417811303,1,3.03705480548595,3.1780875840659,3.10989052699957,3.10793070472498,0.106605666098205,40,15,0.89175,0.106042795785349,"non_pooled"
"2429","rho","14",2.38121841705446,1,3.02400279787965,3.17337804435773,3.09923130706741,3.0993113880442,0.108961168453933,40,15,0.89175,0.106042795785349,"non_pooled"
"2430","rho","15",2.84539131568541,0.99,3.00364730729031,3.15569557787469,3.08164138753222,3.07830643219251,0.11012252575941,40,15,0.89175,0.106042795785349,"non_pooled"
"2431","rho","16",3.43399361358679,1,3.03679010889771,3.17511064884085,3.10721475447682,3.10315253756514,0.105009676338621,40,15,0.89175,0.106042795785349,"non_pooled"
"2432","rho","17",3.11578852751677,0.13,3.03538995853229,3.17024226190127,3.10370713596216,3.10131432440004,0.103098527246283,40,15,0.89175,0.106042795785349,"non_pooled"
"2433","rho","18",2.28714803114497,1,3.02754196085775,3.16357211417199,3.09856038479511,3.09579471113157,0.106573139694596,40,15,0.89175,0.106042795785349,"non_pooled"
"2434","rho","19",2.44423029444252,1,3.01521335435542,3.1516025330032,3.08201143165395,3.07646113867838,0.105103995104153,40,15,0.89175,0.106042795785349,"non_pooled"
"2435","rho","20",2.98296181797407,0.74,3.02343610924958,3.17009985378846,3.09759506608677,3.09488067957435,0.104244451071369,40,15,0.89175,0.106042795785349,"non_pooled"
"2436","rho","21",3.23111141808512,0.79,3.03473896572721,3.17267060255111,3.1047551480367,3.10280373630691,0.102984927274512,40,15,0.89175,0.106042795785349,"non_pooled"
"2437","rho","22",3.04519487927451,0.39,3.02847383724185,3.17636489900167,3.10340136638184,3.09777355853373,0.113054089231088,40,15,0.89175,0.106042795785349,"non_pooled"
"2438","rho","23",2.40245319724075,1,2.98271171329785,3.12881226513797,3.05726479640591,3.05505511358007,0.105257243490482,40,15,0.89175,0.106042795785349,"non_pooled"
"2439","rho","24",3.4424409843169,1,3.03151237302783,3.16715239608628,3.10349212073707,3.09974493685761,0.103137691503037,40,15,0.89175,0.106042795785349,"non_pooled"
"2440","rho","25",2.22658015619273,1,3.0306972576629,3.17741558339344,3.10394372628286,3.10187040527619,0.109941069015396,40,15,0.89175,0.106042795785349,"non_pooled"
"2441","rho","26",2.68357161287691,1,3.02959366891118,3.17191777636613,3.10273107280318,3.10054546426154,0.1084451860306,40,15,0.89175,0.106042795785349,"non_pooled"
"2442","rho","27",3.51496996181351,1,3.0225023467723,3.16724220998704,3.09691393974747,3.09127716318099,0.105166936393629,40,15,0.89175,0.106042795785349,"non_pooled"
"2443","rho","28",3.1491938126367,0.3,3.04133329897478,3.17932459040041,3.11250336192946,3.11205893831891,0.104886682928623,40,15,0.89175,0.106042795785349,"non_pooled"
"2444","rho","29",1.86423399697574,1,3.00691829427945,3.15399927831481,3.08143734662059,3.08344344089722,0.105533980707307,40,15,0.89175,0.106042795785349,"non_pooled"
"2445","rho","30",2.80138120443669,1,3.03767377835706,3.1792177142705,3.10901521271393,3.1068667166632,0.104192467878194,40,15,0.89175,0.106042795785349,"non_pooled"
"2446","rho","31",2.08689165430636,1,3.01972826360678,3.16275106707823,3.09064057604769,3.08743821799384,0.104289915002908,40,15,0.89175,0.106042795785349,"non_pooled"
"2447","rho","32",2.895270824373,0.94,3.00936584581262,3.14624205601397,3.08008347382531,3.07711570447331,0.102390329954219,40,15,0.89175,0.106042795785349,"non_pooled"
"2448","rho","33",3.57152936341981,1,3.04402779009912,3.18465316323727,3.11540019809581,3.11221135049126,0.10792215731852,40,15,0.89175,0.106042795785349,"non_pooled"
"2449","rho","34",2.84171981861667,1,3.02994700966487,3.17917346162871,3.10543084362937,3.10225294981563,0.108780728728274,40,15,0.89175,0.106042795785349,"non_pooled"
"2450","rho","35",3.31305856433486,0.96,3.03406790203973,3.17277035876715,3.10406675729276,3.10388262186481,0.105147272543423,40,15,0.89175,0.106042795785349,"non_pooled"
"2451","rho","36",3.21402611093887,0.71,3.02963161697142,3.17289957571571,3.10098030380967,3.09835720533149,0.1073103836647,40,15,0.89175,0.106042795785349,"non_pooled"
"2452","rho","37",3.13880844141236,0.55,2.99019966413082,3.12992434529976,3.06044783923842,3.05640063105619,0.101000191959523,40,15,0.89175,0.106042795785349,"non_pooled"
"2453","rho","38",3.3160449938091,0.97,3.03392794535273,3.1722194906111,3.10328079228077,3.0997708322251,0.100372645164919,40,15,0.89175,0.106042795785349,"non_pooled"
"2454","rho","39",2.50415420979883,1,3.03885294515986,3.17721043532412,3.10908852162901,3.10471771487728,0.101899722052555,40,15,0.89175,0.106042795785349,"non_pooled"
"2455","rho","40",3.13148231564541,0.22,3.03377784536134,3.17757547742853,3.1052380872256,3.10176717160334,0.109105371266585,40,15,0.89175,0.106042795785349,"non_pooled"
"2456","alpha","1",1.82645077342717,1,0.492965180288391,0.747158814702696,0.617217719109803,0.622135096055999,0.204708337596457,40,15,0.963,0.181181673791306,"non_pooled"
"2457","alpha","2",0.978412975632726,1,0.181826583402864,0.433765306965333,0.318042502768123,0.308811739508813,0.180367566080846,40,15,0.963,0.181181673791306,"non_pooled"
"2458","alpha","3",2.90122454123997,1,1.03930431320113,1.27098521657199,1.16042562014094,1.15323464957467,0.16241411436609,40,15,0.963,0.181181673791306,"non_pooled"
"2459","alpha","4",1.51795084606492,1,0.511526394853709,0.737951614302174,0.632244438225547,0.622539953229521,0.167235854735113,40,15,0.963,0.181181673791306,"non_pooled"
"2460","alpha","5",3.39972133083615,1,1.16405552294143,1.46315474534692,1.31697429671807,1.3146959612452,0.214795051015933,40,15,0.963,0.181181673791306,"non_pooled"
"2461","alpha","6",1.51126047848174,1,0.498732343837012,0.736597855605968,0.620676754188696,0.621241179620482,0.186874948726861,40,15,0.963,0.181181673791306,"non_pooled"
"2462","alpha","7",1.38257178127353,1,0.541457343227481,0.756219904803398,0.65454722677953,0.643608384555327,0.1640799744973,40,15,0.963,0.181181673791306,"non_pooled"
"2463","alpha","8",2.26156828629369,1,1.06388371508798,1.29361953741808,1.18362454527666,1.17511290245904,0.171123489539109,40,15,0.963,0.181181673791306,"non_pooled"
"2464","alpha","9",2.99513383467013,1,1.47158333100532,1.70553429891916,1.59199249897599,1.58186730450241,0.170895325560311,40,15,0.963,0.181181673791306,"non_pooled"
"2465","alpha","10",1.91486158746906,1,0.616937664262574,0.900922691284367,0.760033716358432,0.752264279810185,0.211544349243264,40,15,0.963,0.181181673791306,"non_pooled"
"2466","alpha","11",0.706780991025323,0.97,0.135054511076601,0.369967644196277,0.267769110537656,0.246993822960147,0.168691779591308,40,15,0.963,0.181181673791306,"non_pooled"
"2467","alpha","12",2.14885942804175,1,0.587167831348272,0.854832701380082,0.723026165326038,0.718431715044082,0.197785382382781,40,15,0.963,0.181181673791306,"non_pooled"
"2468","alpha","13",1.43800970912821,1,0.529284173807525,0.76568180032256,0.656485408794235,0.64477488823415,0.177684839694217,40,15,0.963,0.181181673791306,"non_pooled"
"2469","alpha","14",1.41100224789405,1,0.45999809579316,0.778285652636724,0.621953717414319,0.626516906808458,0.23588674696186,40,15,0.963,0.181181673791306,"non_pooled"
"2470","alpha","15",3.08900360491514,1,1.26770804454081,1.49552459531088,1.38376241094097,1.37930796660725,0.169894328448108,40,15,0.963,0.181181673791306,"non_pooled"
"2471","alpha","16",1.32800834110862,1,0.222956839331525,0.468711259735805,0.352655118436148,0.34622217388738,0.182000670677142,40,15,0.963,0.181181673791306,"non_pooled"
"2472","alpha","17",0.519765714829605,0.92,0.0866314752548691,0.295242691993066,0.207781453328794,0.178205198250102,0.155360640575376,40,15,0.963,0.181181673791306,"non_pooled"
"2473","alpha","18",1.44878325922101,1,0.400282701664574,0.663395221230173,0.530036281539703,0.53428382577134,0.2062335061645,40,15,0.963,0.181181673791306,"non_pooled"
"2474","alpha","19",2.31931078750232,1,0.791666200212827,1.0474150118338,0.922144321897117,0.915653677615157,0.186537644653455,40,15,0.963,0.181181673791306,"non_pooled"
"2475","alpha","20",1.94032194210905,1,0.44862503960037,0.720638961299919,0.588967706944319,0.576455172742374,0.203589541216854,40,15,0.963,0.181181673791306,"non_pooled"
"2476","alpha","21",2.47074538281184,1,0.112163746145118,0.366502318505978,0.254115961316058,0.22319712114417,0.182085139329537,40,15,0.963,0.181181673791306,"non_pooled"
"2477","alpha","22",0.78832546365311,0.99,0.104699049960517,0.353948600302612,0.246340970962992,0.211412131170979,0.178928277641361,40,15,0.963,0.181181673791306,"non_pooled"
"2478","alpha","23",3.03917893403458,1,1.36949035448013,1.61946958197304,1.4992646708799,1.49441271680132,0.19146792124414,40,15,0.963,0.181181673791306,"non_pooled"
"2479","alpha","24",3.2129615263499,1,0.722679324159865,0.956408040655542,0.846057850088335,0.837512996308721,0.166662509086133,40,15,0.963,0.181181673791306,"non_pooled"
"2480","alpha","25",2.25196232106258,1,0.368472916057797,0.643998288601856,0.508872831867472,0.503562641497723,0.209947343109984,40,15,0.963,0.181181673791306,"non_pooled"
"2481","alpha","26",1.56094959798905,1,0.752871059077552,0.972039435901954,0.86764337148316,0.858335075523311,0.163641841627054,40,15,0.963,0.181181673791306,"non_pooled"
"2482","alpha","27",1.93645651686575,1,1.10978851044099,1.32639877044625,1.22046252362442,1.21365431602492,0.161937001410801,40,15,0.963,0.181181673791306,"non_pooled"
"2483","alpha","28",1.67699458900452,1,0.508711478936794,0.723451233478428,0.620686403256798,0.605913193319443,0.163244317828872,40,15,0.963,0.181181673791306,"non_pooled"
"2484","alpha","29",2.09525453561303,1,0.840538485013772,1.09875970234882,0.976305475229724,0.970657918896567,0.194233090333241,40,15,0.963,0.181181673791306,"non_pooled"
"2485","alpha","30",1.79804735792691,1,0.85647088660295,1.0761940480264,0.971496384840684,0.957924311198122,0.163781387410309,40,15,0.963,0.181181673791306,"non_pooled"
"2486","alpha","31",3.21965069467332,1,1.40950345331277,1.64135656273999,1.52737158605128,1.51595526330489,0.179578037899236,40,15,0.963,0.181181673791306,"non_pooled"
"2487","alpha","32",2.88094570910872,1,0.832346425157415,1.13479430216748,0.983495120438106,0.980378890198567,0.221860232386542,40,15,0.963,0.181181673791306,"non_pooled"
"2488","alpha","33",2.12550287858403,1,1.00762466971407,1.25108392651663,1.13612922807796,1.12570728493271,0.172215751236812,40,15,0.963,0.181181673791306,"non_pooled"
"2489","alpha","34",2.34368322384355,1,0.742221166099021,0.965671069400823,0.856255451039506,0.849516133167585,0.167673167520362,40,15,0.963,0.181181673791306,"non_pooled"
"2490","alpha","35",0.575528200257285,0.51,0.343006136066285,0.57542063649465,0.464850885600556,0.457257216119414,0.18076131262087,40,15,0.963,0.181181673791306,"non_pooled"
"2491","alpha","36",0.659143995500009,0.99,0.0825905374441518,0.272686373609576,0.192496697398008,0.155680655825611,0.148966366101442,40,15,0.963,0.181181673791306,"non_pooled"
"2492","alpha","37",3.38225381840571,1,1.13479311466277,1.39304786172625,1.26585718531248,1.27181976213984,0.197613506536743,40,15,0.963,0.181181673791306,"non_pooled"
"2493","alpha","38",3.94051512108926,1,1.200432497149,1.42319557933777,1.31886102685959,1.31221243847214,0.171135908500526,40,15,0.963,0.181181673791306,"non_pooled"
"2494","alpha","39",1.43860226920364,1,0.476208768563322,0.713431697180329,0.599199823710222,0.585404137941811,0.170964443627726,40,15,0.963,0.181181673791306,"non_pooled"
"2495","alpha","40",0.187322073456651,0.14,0.0784629171515322,0.272872886494814,0.191259116624279,0.162020949575568,0.142865304473669,40,15,0.963,0.181181673791306,"non_pooled"
"2496","sigma","1",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2497","sigma","2",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2498","sigma","3",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2499","sigma","4",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2500","sigma","5",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2501","sigma","6",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2502","sigma","7",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2503","sigma","8",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2504","sigma","9",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2505","sigma","10",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2506","sigma","11",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2507","sigma","12",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2508","sigma","13",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2509","sigma","14",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2510","sigma","15",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2511","sigma","16",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2512","sigma","17",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2513","sigma","18",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2514","sigma","19",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2515","sigma","20",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2516","sigma","21",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2517","sigma","22",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2518","sigma","23",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2519","sigma","24",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2520","sigma","25",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2521","sigma","26",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2522","sigma","27",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2523","sigma","28",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2524","sigma","29",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2525","sigma","30",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2526","sigma","31",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2527","sigma","32",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2528","sigma","33",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2529","sigma","34",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2530","sigma","35",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2531","sigma","36",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2532","sigma","37",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2533","sigma","38",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2534","sigma","39",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2535","sigma","40",0.25,1,0.903400973056568,0.969181576676901,0.936594126381464,0.936458239350241,0.0495757003408524,40,15,1,0.0495757003408524,"non_pooled"
"2536","rho","1",2.5748799414137,0.27,2.40631874079444,3.20981152333915,2.86695545591332,2.76602612213105,0.647817150273101,40,15,0.4315,0.619619844072272,"partially"
"2537","rho","2",1.88743646142594,0.91,2.2939037032686,3.04174154407294,2.716991525641,2.63391664630217,0.606159329873076,40,15,0.4315,0.619619844072272,"partially"
"2538","rho","3",2.67327519694522,0.02,2.37600250080759,3.01913330306114,2.74169830858378,2.6793180578272,0.540074489700955,40,15,0.4315,0.619619844072272,"partially"
"2539","rho","4",2.87970174500753,0.13,2.56709978453084,3.45251850144468,3.07617307413645,2.97427570251919,0.691049176537838,40,15,0.4315,0.619619844072272,"partially"
"2540","rho","5",2.00043407500828,0.58,2.04600087156965,2.68357257354124,2.39847142811673,2.33041572983338,0.497990676687627,40,15,0.4315,0.619619844072272,"partially"
"2541","rho","6",2.6233758695363,0.2,2.40220172800307,3.20393913819334,2.85438586298527,2.77838949857877,0.622783789334817,40,15,0.4315,0.619619844072272,"partially"
"2542","rho","7",3.77404392768108,0.78,2.5030709498953,3.33286699529821,2.98231048328213,2.88369709655232,0.661683149308534,40,15,0.4315,0.619619844072272,"partially"
"2543","rho","8",2.72854518551806,0.56,2.76899830872501,3.54001214507606,3.20525381557506,3.11906173210858,0.629917304432233,40,15,0.4315,0.619619844072272,"partially"
"2544","rho","9",2.26950495834723,0.67,2.38020584816698,2.99894072974368,2.72828982393357,2.66396839165584,0.490568050325175,40,15,0.4315,0.619619844072272,"partially"
"2545","rho","10",2.71981146564593,0.09,2.41297257755137,3.24351198003476,2.88246801060628,2.78572718929955,0.645929425166474,40,15,0.4315,0.619619844072272,"partially"
"2546","rho","11",2.40720489718788,0.75,2.65376575940455,3.60352970805738,3.19481301668081,3.0856648491289,0.763618358714093,40,15,0.4315,0.619619844072272,"partially"
"2547","rho","12",2.42636109596577,0.26,2.25385160920207,2.99634846051386,2.66638466319184,2.57795007305913,0.575028759925018,40,15,0.4315,0.619619844072272,"partially"
"2548","rho","13",2.6457417811303,0.19,2.43543077076911,3.22044181741396,2.88507022068799,2.79103661426289,0.653883571739284,40,15,0.4315,0.619619844072272,"partially"
"2549","rho","14",2.38121841705446,0.62,2.46980163865811,3.26673417290577,2.92269706280401,2.83453744038962,0.661897317027216,40,15,0.4315,0.619619844072272,"partially"
"2550","rho","15",2.84539131568541,0.2,2.41806920929889,3.09977609657119,2.79060805985374,2.7141835125024,0.541297888456137,40,15,0.4315,0.619619844072272,"partially"
"2551","rho","16",3.43399361358679,0.74,2.30114335123802,3.11801407803175,2.74964982533709,2.66655495296196,0.62877349594834,40,15,0.4315,0.619619844072272,"partially"
"2552","rho","17",3.11578852751677,0.28,2.45905421697461,3.34976062808313,2.96604399930117,2.85637167164471,0.726009418487697,40,15,0.4315,0.619619844072272,"partially"
"2553","rho","18",2.28714803114497,0.56,2.32714186037032,3.11298662521905,2.76849378455651,2.67311652458294,0.616884582090108,40,15,0.4315,0.619619844072272,"partially"
"2554","rho","19",2.44423029444252,0.23,2.27691198385226,2.97946034063858,2.678242024359,2.59993831552497,0.569211563021808,40,15,0.4315,0.619619844072272,"partially"
"2555","rho","20",2.98296181797407,0.53,2.19967285891813,2.94185626512749,2.6256441892724,2.54864979037154,0.583849460600115,40,15,0.4315,0.619619844072272,"partially"
"2556","rho","21",3.23111141808512,0.67,2.24193822827331,2.99508599681833,2.67938356390207,2.60005367788508,0.609445128484455,40,15,0.4315,0.619619844072272,"partially"
"2557","rho","22",3.04519487927451,0.32,2.37702283913148,3.23504211085156,2.85592189254119,2.76161774706424,0.650708873650112,40,15,0.4315,0.619619844072272,"partially"
"2558","rho","23",2.40245319724075,0.03,2.15961066489235,2.75308026950615,2.47783707249358,2.42028264175257,0.464504741822293,40,15,0.4315,0.619619844072272,"partially"
"2559","rho","24",3.4424409843169,0.85,2.22297404755821,2.92519571384259,2.61296425690809,2.54080650966401,0.550132400480887,40,15,0.4315,0.619619844072272,"partially"
"2560","rho","25",2.22658015619273,0.66,2.34947403811403,3.11807588806882,2.77700732619381,2.68652013703507,0.623521702962647,40,15,0.4315,0.619619844072272,"partially"
"2561","rho","26",2.68357161287691,0.39,2.60114448272009,3.3465753821893,3.03544880527551,2.94376251886289,0.632241254655514,40,15,0.4315,0.619619844072272,"partially"
"2562","rho","27",3.51496996181351,0.42,2.81537754107678,3.59147751264677,3.24360914834237,3.1762684492141,0.611211544810626,40,15,0.4315,0.619619844072272,"partially"
"2563","rho","28",3.1491938126367,0.38,2.45852130380759,3.30881357329692,2.93595654137153,2.80613604316334,0.666898613763963,40,15,0.4315,0.619619844072272,"partially"
"2564","rho","29",1.86423399697574,0.89,2.21924385194022,2.94294158309666,2.62408392141167,2.5562700459202,0.564928315122161,40,15,0.4315,0.619619844072272,"partially"
"2565","rho","30",2.80138120443669,0.01,2.45581567997071,3.23627537847604,2.89483747231136,2.80368774876628,0.60733084362525,40,15,0.4315,0.619619844072272,"partially"
"2566","rho","31",2.08689165430636,0.83,2.31257133945501,2.94167381434045,2.65378853422415,2.59723097749019,0.462761078908707,40,15,0.4315,0.619619844072272,"partially"
"2567","rho","32",2.895270824373,0.44,2.26382525474116,2.97340190306463,2.64733538109989,2.56383900526055,0.553050027081505,40,15,0.4315,0.619619844072272,"partially"
"2568","rho","33",3.57152936341981,0.35,2.84480224435319,3.75815787273407,3.34860681455223,3.24267144881511,0.709256596626833,40,15,0.4315,0.619619844072272,"partially"
"2569","rho","34",2.84171981861667,0.09,2.44478479846825,3.19719217449585,2.87166257769248,2.79014623782863,0.620015864129256,40,15,0.4315,0.619619844072272,"partially"
"2570","rho","35",3.31305856433486,0.27,2.64291594143537,3.58521350815373,3.17839084227368,3.06111301620114,0.751880243335731,40,15,0.4315,0.619619844072272,"partially"
"2571","rho","36",3.21402611093887,0.25,2.5768897923765,3.48948887762806,3.10878085037392,2.99759524208464,0.733978951337193,40,15,0.4315,0.619619844072272,"partially"
"2572","rho","37",3.13880844141236,0.65,2.27558772386261,2.979411551051,2.66678820845254,2.59886700410155,0.543963403663043,40,15,0.4315,0.619619844072272,"partially"
"2573","rho","38",3.3160449938091,0.59,2.51833464845098,3.22320232615568,2.91166454320701,2.8166419673605,0.582058943562781,40,15,0.4315,0.619619844072272,"partially"
"2574","rho","39",2.50415420979883,0.56,2.55340905880886,3.4456706660986,3.0403994361621,2.92666460102934,0.694567902762242,40,15,0.4315,0.619619844072272,"partially"
"2575","rho","40",3.13148231564541,0.04,2.65837722788265,3.61010181900612,3.21564575384394,3.09883039508351,0.797910374456024,40,15,0.4315,0.619619844072272,"partially"
"2576","alpha","1",1.82645077342717,0.46,1.31589477378128,1.85842823345621,1.62400126614159,1.54728340954536,0.448372178789494,40,15,0.4845,0.53383023493808,"partially"
"2577","alpha","2",0.978412975632726,0.85,1.16476905720424,1.70760447484921,1.47669545483535,1.40696601965654,0.431488695238375,40,15,0.4845,0.53383023493808,"partially"
"2578","alpha","3",2.90122454123997,0.47,2.87541415898749,3.82184985642808,3.4035094428894,3.28347734098916,0.745601921474733,40,15,0.4845,0.53383023493808,"partially"
"2579","alpha","4",1.51795084606492,0.14,1.35425756721816,1.87625101936816,1.65293722816067,1.57834397781095,0.425359908351929,40,15,0.4845,0.53383023493808,"partially"
"2580","alpha","5",3.39972133083615,0.29,3.21209297947241,4.30215653287856,3.8018894407829,3.67146201703557,0.860232911199767,40,15,0.4845,0.53383023493808,"partially"
"2581","alpha","6",1.51126047848174,0.19,1.3458660354742,1.93910790005632,1.67972727896624,1.60762931328871,0.455417536718927,40,15,0.4845,0.53383023493808,"partially"
